,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
孤獨,0.004685395,-0.0049519194,-0.006495016,0.0013545114,0.0024991238,-4.1638486e-08,0.005180958,0.008730864,-0.0030258447,0.0015058817,-0.0092067085,-0.005692629,0.00629304,-0.006576613,0.00012315273,-0.0025445234,0.0063466397,0.0067985873,-0.0042607817,-0.004288428,0.00310018,-0.0005270904,-0.0021318754,-0.0012113714,0.007669292,-0.002184949,-0.00023833603,0.004624639,-0.0027266664,0.008221765,0.00080909213,-0.0061239293,0.00025578466,-0.0041509997,-0.00021720276,-0.005643153,0.0044169407,-0.00020227241,-0.008698938,0.004560679,-0.0003750301,-0.0078124595,0.0015951034,-0.0075203986,0.00029049494,-0.0054148356,-0.001523365,0.007850071,0.003829548,0.009394888
觀察,0.009417407,-0.00844397,-0.004760179,-0.0038087177,0.008960477,-0.0058892868,-0.0077486276,0.0023562277,0.0070528965,0.004461246,-0.009251726,0.005413668,-0.002944578,-0.0007987987,-0.0039711995,0.007702967,0.0039036032,0.0070820185,0.002486716,0.0008653819,-0.0044617327,-0.009067348,0.0027264871,0.0068845064,0.0093240775,-0.00068496855,-0.00020214058,0.00871143,0.0013077935,-0.0028085483,-0.002897611,-0.009133771,-0.0032374333,0.0029977667,-0.0013377074,0.00094035786,-0.0014841459,-0.008092938,0.0014715557,0.0067522014,0.0061366325,0.0060919486,0.0058741253,-0.009672987,0.0052586286,-0.0076281168,0.00028318263,-0.004823782,0.0013049695,0.0044774674
中三,-0.0027189332,0.0027258752,-0.0027153145,-0.008198448,0.00016203905,0.0077360477,-0.0045097885,0.0043144985,0.0060188137,-0.0031722544,-0.006082087,0.0049759876,-0.0013535365,0.0013721443,-5.60002e-05,-0.0026454865,-0.008398924,-0.007046819,0.008367841,0.0030027078,0.007491151,0.0032638626,-0.0033178052,-0.0009068975,0.009504004,-0.004196311,0.002886795,-0.0031825062,-0.004123543,-0.0052967016,-0.0028923405,0.00046223233,0.004359767,0.006346877,0.00015938416,9.8454846e-05,0.0016272352,0.0006732916,0.0046731676,-0.0098815765,-0.0037555695,-0.0073268046,0.00017920366,-0.000117536976,-0.006350634,0.0037458688,0.0028938025,0.006984057,0.004173672,0.0092590405
洛杉磯,0.008640315,-0.0014375019,0.008817231,-0.003156392,-0.008011692,-0.004735147,0.008099416,-0.001092425,-0.0023371177,0.00205907,0.0009482025,-0.0028338651,0.007782339,-0.00014762119,0.003389138,-0.0049778423,-0.007628773,-0.009494378,-0.0047398675,-0.008917558,-0.00832242,0.0054728934,0.003055545,0.00817845,-0.007161301,-0.0059604,-0.0021075816,-0.005758377,0.005796876,0.0005916433,-0.008209655,0.0015334266,-0.0039934325,-0.00708287,0.00697915,0.0014726135,-0.006830268,-0.0027625936,0.0013531096,0.0063651814,0.008596432,-0.004374703,-0.002898197,0.0069393306,-0.0016706635,-0.008762296,-0.009310942,0.001296714,0.006599228,-0.002259392
羨慕,-0.00070895074,-0.004891843,-0.0022038547,0.0019236981,0.0076042605,-0.00089294184,-0.009765666,-0.009334659,0.008297193,-0.0023745927,-0.007826125,-0.006836429,-0.0056989803,0.0067043304,-0.0042735306,0.0030674972,0.0015205808,0.008214459,-0.0002049094,-0.0020272944,0.0054790215,0.009730832,-0.00966173,-0.005474244,0.0052607097,-0.00071466464,0.0016761512,0.0018010675,-0.0017859547,-0.0061607435,0.008779437,0.0043656663,0.008427725,-0.007613928,0.007919766,-0.008060031,-0.008118313,0.003562288,0.008739374,-0.0007911931,0.005809054,0.006608986,0.0006018046,-0.0008528965,-0.000477875,-0.0069691814,0.0012800837,0.00066341815,0.0073230485,0.0004819835
政府,0.002750027,0.005935555,-0.0046007377,0.006462505,-0.0016598342,0.00020612165,0.0018890148,0.00057439983,0.009248922,-0.000798469,0.00070693315,0.006199898,-0.00548975,-0.00680694,-0.0050120996,0.005374981,0.0048184185,-0.004985864,-0.0041768835,-0.0012941543,-0.004845548,0.0030953693,0.0032672174,0.0018530708,-0.00425747,0.00028532004,-0.006616762,0.0061157662,0.00010985008,-0.0096543785,-0.003811152,-0.0031092782,0.0095182415,0.005987319,-0.0016859071,-0.0074607856,-0.0026977868,-0.007601454,-0.0007585901,0.0027784551,0.007493099,0.0041339905,0.0049119494,0.0010328937,-0.0049296836,0.0038575456,0.002505857,-0.0052170483,0.0029595755,-0.002617891
愛恨,-0.008232901,-0.008105314,-0.005753306,-0.0088168755,-0.0016279436,0.0073548625,-0.0010991745,-0.00702456,-0.008312941,0.0048653865,0.009483775,0.0061474605,0.0005037557,0.00060255575,-0.0063241306,-0.004068785,0.0053988425,0.007091111,0.0043781507,0.001026741,0.0056316466,0.007347058,-0.0016822194,0.0029216302,0.001539491,0.0069245175,0.0072129723,-0.004482075,-0.0005603119,-0.0003868023,-0.0012375511,0.0010867097,0.008939078,-0.008398196,0.009689047,-0.0043150475,-0.00089204946,-8.625842e-05,-0.008379324,0.007655563,0.0031827001,0.0022213417,0.007567917,-0.008435855,-0.00029227472,0.0022481817,0.00030479344,-0.001012884,0.009109163,-0.0043493356
經營,-0.001854375,-0.006561113,-0.00016091386,-0.005864344,-0.0021756568,-0.0016954673,-0.0073567615,-0.004484002,-0.0052678767,-0.0009033651,-0.0050308383,0.005781674,-0.0074491976,0.0053845295,-5.6446174e-07,-0.009327269,-0.0023891402,0.005301202,-0.008688212,-0.00992044,0.003739626,-0.007842274,-0.008829102,0.006739865,0.005994506,-0.0094978465,0.008074251,-0.007460411,-0.0062551512,-0.009078118,-0.0065181786,0.006767445,-0.004652367,0.0019793788,0.004946628,0.006275489,0.006463299,0.0016354723,0.0020752454,0.0014152083,-0.0076034144,0.0029918833,0.0090503795,0.007544299,0.0040211086,-0.0023266678,-0.009721288,0.0018093565,-0.008473147,0.0017648201
復古,-0.0031492144,-0.008953289,-0.007850342,0.0060738367,-0.0020214324,-0.0010367328,0.0030222777,-0.002185709,0.0042985096,4.479951e-05,-0.003264916,-0.0030986995,-0.0077794506,-0.0090898,0.008725209,-0.005207361,0.0021631802,-0.004990033,-0.010160312,-0.008416476,0.00083907205,-0.0038476812,0.00789272,-0.009686569,0.0017530717,0.0009600316,5.1866016e-05,-0.005287934,0.0010431871,-0.005215256,-0.0057173977,0.009153622,-0.009565066,-0.0032610984,-0.007791567,0.0014954855,-0.005616698,0.0057076523,0.0064497907,0.008433992,0.0015402334,0.0021067997,0.007281302,-0.003990075,-0.005722591,0.0017464098,0.0034248466,0.0017398447,0.0016681431,-0.00081702636
雋永,-0.003215176,0.009522257,0.003216709,0.0066872765,-0.0024248234,-0.0007259311,-0.009453986,-0.009549787,0.005089686,-0.009949018,-0.0009926097,-0.0071622417,0.006967146,-0.0012942869,-0.0026949302,0.00938088,-0.0055262432,-0.005595659,0.009508325,-0.0068875947,-0.0047831954,-0.00578489,-0.005596291,0.0076569803,0.0060783117,0.0029407444,-0.0056517855,0.0012009098,-0.0024729196,-0.0027242855,0.0023298168,-0.0054455656,0.0054991096,0.003031285,-0.008985226,0.0011802951,0.0040621334,0.0045166574,0.0019446096,0.0011422469,-0.00413715,0.004252328,0.0053429757,-0.00074475625,-0.009145479,-0.00463092,-0.007689322,0.0005929233,0.0024599854,0.0007434685
無知,0.007918651,0.0041036974,-0.0062403195,0.0019210269,0.001639163,-0.0016231524,0.009777943,8.071646e-06,0.005814693,0.0012096933,-0.0017917196,0.0015553059,0.0058644633,-0.002214198,0.0011184026,0.004817738,0.0024441464,0.0070317886,0.00355038,9.239412e-05,0.0015905747,-0.009097299,0.0015208629,-0.0018389145,-0.0021571456,0.004344821,-0.0054757292,0.007523484,0.0057486882,0.00833456,-0.0034761622,0.003195047,0.0043462077,0.005460258,-0.004048495,-0.006503536,0.0047269473,-0.0090910625,-0.00667743,-0.008158299,0.0048154187,0.0067964033,-0.0039650565,0.0044916584,-0.007198034,-0.00483985,-0.004184075,0.009142197,-0.0031829968,-0.008992301
弱勢,0.0014843787,0.004411832,0.009864358,0.005767346,-0.004635285,-0.0025906877,0.0065186964,-0.00025048983,0.0031433073,-0.00059729634,-0.0033180383,0.002486668,-0.003634233,-0.00041216915,0.0040353523,-0.007094688,0.004720416,-0.009742583,0.009490161,-0.007219908,0.008692722,-0.00887098,0.007899003,-0.002666126,-0.006799593,-0.008532524,0.0069583217,0.0008149914,-0.00096127123,-0.007228281,-0.0049698004,-0.009881386,0.0007903475,0.0020985664,-0.005151216,0.0062097423,-0.009890601,-0.006569781,-0.0058284462,0.0056795664,-0.0013426683,0.00017438026,-0.0065607294,0.0041665193,0.007819891,0.00748493,0.0030256698,0.0027138486,-0.0073446133,-0.0071438574
既定,0.0063620987,0.006574745,0.007826362,-0.004056679,-0.0033425281,0.00049818837,0.005389307,0.00817752,6.5046224e-05,-0.0035452398,-0.0049554664,-0.008110362,0.0052142767,0.0032630013,0.0070707616,0.005921845,-0.0065662945,-0.0007874345,0.008588479,-0.0091715595,-0.0063487804,-0.009547714,-0.0041612457,-0.0042158593,-0.0026299467,0.0041335626,0.0010364002,0.00014750088,-0.008359715,0.0009093853,0.00054029573,-0.007832376,0.007177732,-0.00540315,-0.00525498,-0.0038602352,0.00933148,-0.0010402472,0.005378607,-0.0067531765,-0.0020082684,0.0012493385,-0.009639025,-0.008783187,0.0011107669,0.0070154793,-0.005841037,0.001582799,-0.009180806,0.008684216
缺陷,-0.007193453,-0.009791291,0.0055291927,-0.004727467,0.002788515,0.0045300494,-0.00035872904,0.0055379686,0.0009888299,4.0933646e-05,-0.0004696695,0.0030135827,0.0035711234,0.0057494943,-0.0096702175,-0.009216655,0.006633201,0.010169744,0.008889203,-0.003984357,0.0015188081,0.0019499575,0.0035373925,0.0030512195,0.0025664268,-0.00052735733,-0.003108509,0.0034983808,0.008006688,-0.0039753206,-0.0061035915,-0.01003576,-0.008164724,0.00450755,0.0026410304,0.008075483,0.00810121,-0.0007040443,0.0060849763,-0.007219585,-0.0010552906,0.004262364,0.0016520619,0.0021170545,0.0012594402,0.0016625737,0.00024491776,0.0032435812,0.0087355785,0.0072992486
位置,-0.0075344807,-0.007951935,-0.000897158,0.0007476848,-0.00068949745,0.0097229155,-0.004588633,9.2482056e-05,0.008852273,0.007536805,0.000114667186,0.0094845705,0.006661091,0.005758706,0.004662503,-0.0033960876,-0.0025482452,-0.008015611,0.0084772045,0.00023458511,-0.009708003,-0.005841638,-0.006163606,0.006131144,0.0020547505,0.009873751,-0.00047354787,0.006400741,-0.00495249,0.009725708,-0.0064251474,0.004277036,0.00020871391,0.0026617334,0.006104399,-0.0016953276,0.0027433762,0.009448781,-0.0011096228,-0.00028068892,0.00990692,0.010089713,-0.0008558195,-3.514579e-05,-0.0041216197,0.007741077,-0.00010565679,0.0013606871,0.009046947,0.009937235
奇幻,-0.003643544,-0.0043065925,0.0035996165,-0.004328517,-0.006721603,0.0020418547,0.00036179242,-0.0017007126,-0.005535729,0.0035757017,-0.00077330007,0.005496429,0.00984233,-0.008638276,-0.0022662992,0.0088482415,0.009862564,-0.00378071,0.004142129,-0.008508837,0.008251818,0.0023035728,0.005050483,-0.0046203947,0.0051215463,0.007604027,-0.003786093,-0.009033549,-0.004020995,0.0024763832,-0.0065510455,-0.0049324967,-0.0027441923,0.0083394125,-0.008058806,0.007057216,-0.0099553615,0.0011809474,-0.005143841,-0.0049295565,0.0073411716,0.00036940526,0.009962901,-0.005947478,-0.0016298409,-0.0075619924,-0.009127235,-0.006210933,0.004009337,0.0075958506
唯美,0.0045375554,0.0015925475,-0.0038142337,0.0016181812,-0.0053815,-0.00061026984,-0.004670949,0.0091540385,-0.0047371173,-0.0042359144,0.0013914899,0.008234187,-0.0003587396,0.0062395753,-0.008200455,-0.00056141976,0.0056439084,0.0050496613,-0.00655229,-0.0017701066,0.008217525,-0.0016283665,-0.008107788,0.005498492,-0.010016032,0.0038876873,-0.006939964,-0.0032721593,1.982999e-05,-0.005722676,0.00013020493,-0.007301049,0.00497343,0.0015189699,0.007990967,0.0019070014,0.0034296254,0.0025573233,-0.0025538036,-0.0008450957,-0.0009824412,-0.00025873823,-0.009273885,-0.00736589,0.004889884,-0.006510484,6.632687e-05,0.0025132378,0.0037504968,-0.004615808
獸交,0.00028819434,0.0052446174,-0.0039104284,0.001829635,-0.005562135,0.005278231,-5.5893343e-05,0.00495945,-0.004287844,-0.0035935713,-0.0018475109,0.0020395082,-0.004460246,-0.0020787776,0.003029956,0.0042463937,0.0042708805,-0.00038336503,0.004370542,-0.00094371365,-0.0027491185,-0.0045648157,0.0076116775,-0.0005912507,-0.0022462392,0.0007823024,-0.0011427463,-0.0040200255,-0.00044635506,0.0023780575,-0.00028333394,-0.009297624,0.0084099,-0.008984974,-0.00441336,-0.0027727094,0.0017979388,0.008508866,-0.0050340146,-0.0046500545,0.00061996636,-0.008251224,0.010209128,0.009025162,0.0049293838,-0.0020624504,-0.008038035,0.007929035,-0.009638509,-0.00085276534
人魚,-0.0071138977,-0.006476992,0.0023040813,-0.0076372153,-0.005919787,0.0018039646,-0.00466112,0.0071772416,0.0019943092,3.937887e-06,-0.001199198,-0.0045681787,-0.006609848,0.0028940411,0.008127125,-0.002301254,-0.002770362,0.0073598344,-0.003337604,0.005901531,0.009457775,-0.0039317547,-0.0025921443,0.0028955918,0.00086653186,-0.0040319418,-0.00522585,-0.0030117964,0.009109901,-0.009205036,0.0066360524,-0.0057400255,-0.0039122207,-0.002837053,-0.0071055596,-0.0058325254,0.009748,-0.0005967999,-0.0031691487,-0.00576939,0.0077258027,0.0013971223,0.009717343,-0.008840652,0.0062650573,0.007685103,-0.0061400407,0.00035495125,-0.0018092507,-0.0035776703
魚人,-0.0045175347,-0.0013595113,0.009938753,0.0025672796,0.003515934,0.0029216877,-0.0066173985,0.0070306123,-0.00063634303,-0.002527894,0.0024859102,0.0066394303,0.00896947,0.0047762403,0.008817728,-0.0023529625,-0.00327342,0.0052618845,0.009841495,-0.006357229,-0.008858271,-0.0039030383,-0.008916251,0.007971055,-0.0057492936,-0.0029032403,-0.007714496,0.00980472,0.004273322,-0.008843589,0.008244699,-0.009203422,-0.000230365,0.0031089094,-0.00716869,-0.0029344207,-0.005743069,0.0022556656,0.006661664,-0.006320751,-0.008964086,0.000544519,-0.007792599,-0.008138178,0.006713436,0.0020942767,-0.0006067471,-0.0035812142,-0.0011175908,0.0045325854
外型,-0.00573365,-0.008655818,0.009130377,0.0049048457,0.0011516939,-0.00288943,-0.0022050026,-0.002141156,0.0035104381,0.0005599449,-0.007866702,0.0049928133,0.005403772,-0.004668638,0.005500049,-0.004908565,0.0027804452,0.0026808465,0.008087124,0.00297382,-0.000575537,-0.0021867487,-0.006305939,0.00012109854,-0.0003719521,0.004476843,-0.007247046,-0.0015811536,-0.00825587,-0.0006270658,0.0031888708,0.0025809188,-0.00013728213,-0.00036182773,-0.0023755545,-0.006200801,-0.0038589905,0.00626447,-0.0043558,0.001855801,-0.006197757,0.008035465,-0.008039165,-0.0008185861,-0.008123746,-0.0063341055,0.0078124697,0.007504312,0.0064312867,0.0004833789
淺顯,0.007796619,-0.009021622,0.004760695,0.009779813,-0.0029637811,-6.007554e-05,0.0022242377,-0.0049431855,0.0019622655,0.0031026332,0.0048803044,-0.0010006514,0.007815938,0.004731121,0.00252545,0.0015661458,0.0027671263,-0.008063597,-0.008930319,0.007002102,-0.0010642249,0.007945567,0.0008297709,0.0020412672,-5.0301376e-05,0.0012519312,0.006485184,-0.0002522601,-0.004768592,-0.0069413767,-0.0044190893,-0.0036045918,-0.007310902,0.0094701275,-0.005831502,0.0030834218,0.009925142,-0.003850707,0.0017715711,0.0076088076,0.0006146236,0.009432781,-0.0076706493,-0.004944278,-0.004538663,0.009307436,-0.004186796,0.0030129424,0.0016916014,-0.00790497
透露,0.00837215,-0.0028418475,0.008353047,0.0030045696,0.001871983,0.005026204,-0.006142485,-0.006177521,0.008759879,0.0017975882,0.008537526,-0.0031936606,-0.0050791483,0.00061615376,-0.006273479,-5.8926056e-05,-0.008054644,-0.006436153,-0.0003503182,-0.002114022,0.0009725675,-0.00472179,-0.0031105631,-0.0029434122,-0.008381746,-0.00893125,0.0016345911,0.0060726684,-0.0041933125,-0.007228871,0.0036615161,-0.009560067,0.008439471,0.007689013,-0.0061689382,-0.004161405,-0.009782727,-0.00537722,-0.006924384,-0.008562819,0.009458589,0.0060585234,0.00944696,-0.008756036,-0.0015707454,0.002936413,-0.0012422553,-0.0035659638,-0.002446786,0.0010021703
統治,0.007748712,-0.005838991,0.0022672217,0.00032358844,0.0025436447,-0.0022404448,0.009369336,0.00093286624,-0.004039428,-0.0008188014,-0.008007347,-0.00059980655,7.347512e-05,0.0017061316,0.0058362107,0.000405569,-0.00056817994,0.0048937136,0.0013947184,-0.0072095594,-0.0039092954,0.00089524226,-0.0071948334,-0.0023347603,0.0040310295,-0.0060604224,-0.004028265,-0.008998712,0.008590184,-0.009992461,0.0021767388,0.0023122039,-0.009198863,0.0044215242,-0.0002763878,-0.004801986,0.0033833727,-0.008248676,-0.001764696,-0.00901314,0.003551453,0.003024781,0.0058003287,-0.0025583054,0.0017258605,-0.0068295314,-0.0064044124,0.0003873652,0.0027551008,-0.0019413189
衣著,-0.0018388346,-0.007906851,-0.00039712442,0.0011422022,0.0058134347,0.0070911734,0.0013179176,0.00523793,-0.00035280426,0.00030429,-0.006983243,0.004075367,0.005750174,-0.00036289275,0.006895165,-0.004269577,-0.0036921084,0.0093340315,-0.0050217346,-0.0053604543,0.0062111407,0.0010876259,-0.0018579264,0.00631876,-0.008517385,-0.0035901053,-0.0059839874,-0.009579215,0.007402139,-0.00052633014,-0.00044472684,-0.0028219,-0.0037139514,-0.00693624,-0.0031182684,0.00879191,-0.009921611,0.008158218,0.001081288,-0.008864809,0.008005005,-0.008239738,0.0023517986,0.005095153,0.0013696522,-0.006523557,-0.0066918605,0.00409973,-0.0006666312,-0.0010316113
冷戰,0.0032875887,-0.0051077507,0.0022299462,0.0002720365,-0.0015937722,0.0054136417,-0.00801235,-0.008774388,0.0003003523,-0.0045867935,0.007805936,0.009334952,0.006808624,0.0022473582,0.0039228303,-0.006587089,0.0020903284,-0.0007918724,-0.0053690053,-0.006502372,-0.0047842194,0.0025911285,0.009787217,0.0007329097,0.0027978101,0.00017308732,0.004255391,0.002529306,-0.0065349317,0.007555287,-0.00088299223,-0.0045131873,0.0066233533,0.00067208416,0.0066724797,-0.000562576,-0.0012329161,-0.004674962,-0.0024002464,0.00832873,0.0060530365,-0.006477339,0.004065926,-0.0013817718,-0.0054753227,-0.0030415212,-0.0033204404,-0.0053767515,0.0029982326,-0.009873058
貓咪,-0.0030764851,-0.00013023651,-0.006078961,0.008994437,-0.0066298265,-0.005161311,-0.0020308688,0.003622455,0.0033969784,-0.008256945,0.0035274702,0.0036847424,0.0056929067,0.00093735,0.005874781,-0.006397244,0.009508811,-0.0016178017,-0.00048489842,0.0011745536,-0.0014325037,0.0016573109,-0.0017092371,0.007081219,0.0017682802,-0.000115678864,-0.00995282,0.00040954034,0.00806317,-0.0038507967,0.0028419748,-0.009564599,0.0014298332,-0.0034535462,-0.009662654,-0.007539396,0.009675195,0.0044882367,-0.005270006,0.0012291953,0.0011617469,-0.0056177727,-0.0029381383,-0.005013029,-0.008728971,0.0027608,0.0005664942,-0.0082092825,0.006503127,-0.005714311
裸露,-0.0030332957,-0.0052957116,-0.008025892,0.006725191,-0.009229488,-0.007953193,0.005135499,-0.002426531,-0.0051387358,0.0018021186,-0.0020887419,-0.0016740427,0.006656156,-0.008301065,-0.0014325152,0.0038799923,-0.006535685,0.0067824735,0.006516133,-0.006870574,-0.0026582666,-0.0065104975,-0.009200689,0.0021922223,-0.00078665285,0.0028161437,-0.006283189,0.0041501056,0.001959433,0.0006678601,0.009362536,-0.007722493,0.0058376626,-0.00970909,-0.0091271065,-0.00014112222,-0.0038076441,-0.001398323,0.003897521,0.0017571374,0.0064113527,0.0039434955,-0.008147234,0.009179379,-0.0001923929,0.008156494,-0.0076906243,-0.007044146,0.0010864771,-0.002063665
自慰,-0.0027809415,0.0033474765,0.0077361832,0.0091213435,-0.0061494703,-0.0035129227,0.004315093,-0.003347783,0.007626436,-0.0060232333,0.00086195185,0.005823043,0.005662163,0.00016541932,-0.008325502,0.00990945,0.0047841137,0.0020729222,0.00013323322,0.0063111,0.0061611487,0.004564852,-0.0013596178,-0.0027876003,-0.0012350214,0.002349556,-0.0070169275,-0.0024317834,-0.004331732,-0.009414456,0.004219503,-0.003546854,-0.010045736,0.009771553,-0.007889401,0.006392025,-0.0059467102,-0.0060095955,-0.00016678289,-0.0008650328,-0.0069024377,0.0050898977,-0.006496773,-0.005274386,0.008293858,-0.0074460786,0.0034537711,-0.0036871496,-0.006434124,0.0019615127
人士,-0.0076799076,-0.009519091,0.007348072,0.0046421313,-0.007295235,0.002883632,-0.0011601988,-0.00021141979,0.005788738,0.0014968024,0.0097316895,-0.0047363355,-0.008060328,-0.0054693143,0.0053961817,-0.0043549254,0.0015068502,0.0012839317,0.008111817,0.0087872045,0.0015229235,-0.00016318445,0.003868928,-0.00442165,-0.003717067,-0.0013663081,-0.0057380474,-0.005360219,-0.00817372,0.0048287897,-0.001625134,-0.00088471494,-0.0034214023,0.007433759,-0.0011373628,-0.0005169256,0.00051312946,0.0027674197,-0.006885941,-0.009743611,-0.007266059,0.0094044525,0.00202255,0.006406167,0.0014328177,-0.006837969,-0.0072606574,-0.0076977755,-0.009090352,0.007581361
營養,0.0041389894,0.0026229639,0.00790586,-0.0027085536,0.0055314605,0.0032904344,0.0086197965,-0.0004172129,0.008554846,0.005008527,-0.0071616718,-0.0027016383,-0.0032633552,-0.0045818286,0.008455973,0.0049510263,-0.00078124984,-0.007682496,-0.0010752499,0.0073987693,-0.0038086837,-0.0052445815,-0.008305101,-0.006790795,0.0027004168,0.0058992286,0.0018539161,-0.0082412455,0.009998808,0.0098488,0.0070965006,0.0065335385,-0.00748737,-0.0049440926,-0.009675265,0.004769771,0.006043026,0.0018824055,0.00045494552,-0.0012139359,0.002821029,-0.007544297,-0.0075679524,0.004726764,-0.0037779151,-0.007331651,0.0049109603,0.0057206494,0.009356539,-0.00050384185
反省,-0.003986398,-0.008646919,0.007638713,-0.008091712,-0.001197809,0.0023891137,-0.008387609,0.00119392,-0.007043072,0.00022969452,-0.009400768,0.0026207569,0.008276631,0.009567897,0.0001647825,-0.0056663374,-0.0076796114,-0.009069648,0.0071149836,-0.008449252,0.004389686,0.008805305,0.0052164225,0.007815657,0.0014331903,-0.0079687955,0.009535626,-0.0067390185,0.0028917114,-0.0069026304,-0.009834898,-0.009262966,-0.008908635,0.0030022361,-0.0061369515,-0.0052950433,-0.007832614,0.005285721,-0.0020665356,0.006358003,0.009557901,0.00976164,0.00091142923,-0.008565476,-0.0056147915,0.006389357,-0.0020049813,0.0066808104,0.0049417103,-0.0026705952
情慾,0.007844872,0.00581782,-0.0014333175,0.001520223,-0.0021020963,0.005538324,0.007782852,-0.010038898,-0.0058907955,0.0008910115,-0.0031435585,0.009687853,0.0023119112,0.005880305,-5.6709516e-05,-0.007269939,-0.0072386926,0.0018230812,0.009055295,0.0035372109,-0.009812628,-0.002856898,-0.00093611545,-0.008595161,0.0064327223,-0.0020349913,-0.0051628104,0.008579798,-0.0035594837,0.0063296794,-0.0048586493,0.003075571,-0.0077933315,0.0077670226,0.0011174545,0.00034402646,0.006681212,0.00058017025,-0.009426986,-0.0056269434,-0.0004577468,0.0060382406,0.008676751,0.0044924486,0.003520372,-0.003082265,0.0017097538,-0.009933716,0.009857162,0.0030619493
關注,-0.0023757182,-0.0028701876,-0.0009770711,0.0008449589,-0.0007220522,-0.0090241665,0.00014054455,-0.008681065,0.0010462893,-0.0017265604,-8.792651e-05,-0.0029012721,-0.0068140733,0.0033919946,0.0019716902,-3.2339565e-05,-0.008713542,-0.001764839,-0.0024404381,0.0045541655,0.00025607506,-0.007278596,0.00185648,-0.0035729646,0.004121776,-0.006849958,0.0026535045,-0.0062051723,-0.0057054753,-0.009096391,0.00031679825,-0.0034540053,-0.004810111,-0.008362998,0.006943289,-6.9659196e-05,-0.008599188,-0.004625045,-0.0036261333,0.0011529039,-0.009386444,-0.0042505795,-0.009069826,-0.008312239,0.0024891242,-0.010016611,-0.009565722,-0.0056451606,0.003188191,0.007934915
看待,0.0013692108,0.0043457113,0.0034892329,-0.006556928,0.008264576,0.0022634296,-0.008076051,0.0020496354,-0.0015332092,0.0022614966,0.0011282898,0.005172285,-0.008565027,-0.0049737263,-0.0027466803,0.009408503,-0.001232301,0.00018770673,0.0011739993,-0.009068905,-0.0024311417,0.008096346,-0.0013392875,0.006566305,-0.005891732,-0.008466817,0.0079468675,0.009626304,-0.0021500345,-0.0053007295,-0.006127151,0.004143967,-0.0012880133,0.007904617,-0.0020275859,-0.005570151,-0.0032999553,0.008334058,-0.007800981,0.007309713,0.009711624,0.008960856,-0.00014130243,-0.0014215073,0.0035511362,0.005134931,-0.0023231027,0.0057733273,-0.0001413314,-0.0015614157
隱喻,0.006119666,0.0069368356,-0.00034076517,0.004494107,-0.004605411,0.009998053,-0.0036333278,0.004129993,-0.008126585,-0.006694127,0.008294418,-0.0025084617,0.007978162,0.0069180345,-0.007955833,-0.004058183,-0.002958485,0.00094992795,0.0014153162,-0.00033984176,-0.002387896,-0.006076078,-0.0013079391,-0.0052545345,-0.008222239,0.007938977,-0.009399527,-0.00789768,0.0041855997,0.0077628843,0.006885524,0.0010163815,-0.0074737654,0.001871667,-0.0043969103,-0.0008666585,-0.001259499,0.009431289,-0.003727281,-0.0007000563,-0.00021310376,-0.0028742326,0.0072723352,-0.008768154,0.0036547277,-0.00093894865,-0.009109599,-0.007228827,0.0066251038,-0.007230476
太太,-0.0025510418,0.00794106,0.0013492457,0.0041021677,-0.0012579658,-0.00037486557,-0.0026548475,0.006518091,-0.0032328195,0.003702201,0.0032978319,-0.0066333963,0.0051099714,0.0084907655,0.0041001933,0.0010613634,-0.006838029,-0.0022935297,-0.0018089565,-0.0057365303,0.00020828746,0.004537327,-0.009517394,-0.00044839355,0.0024814056,0.009642658,8.8333596e-05,0.0047555077,0.0054055317,-0.008561838,0.004195409,0.009249886,0.0021784706,-0.0031297712,0.0075772526,-0.006085399,0.0072504547,-0.009967182,0.009211827,-0.007580353,0.0039662495,-0.00583662,-0.007211192,-0.008894774,0.0054450976,0.0036358624,-0.009835332,-0.005443218,-0.00010076134,-0.002331926
預測,-0.005483523,0.0011556128,0.005728016,0.0039988505,0.0075827115,-0.0062272316,-0.0016754766,0.005565975,0.0076729762,0.004278307,-0.010014186,0.0018545105,-0.003931409,0.007659325,0.0032693266,-0.008009349,-0.008935232,-0.009146634,0.008285635,-0.003036424,0.0011124673,0.0022567539,0.0032374659,-1.4532509e-05,0.0068021673,0.0070539583,0.003657629,0.009554437,0.002448822,0.0013804078,-0.008851147,-0.0002764029,0.008539258,-0.0013500807,-0.002506511,0.002703608,-0.0038219714,0.0077594677,-0.0024814063,-0.009066523,0.0036459109,0.0042315945,0.0020578483,-0.004355182,-0.0035703129,0.00742768,-0.0023727696,-0.0067980876,0.009037781,-0.0025045709
